 ,Label,Area,X,Y
779,166.0,4336,253.538,897.363
780,166.0,3747,279.475,1186.094
781,166.0,3489,329.667,1486.035
782,166.0,5400,402.872,1830.194
783,167.0,3841,346.654,468.746
784,167.0,4322,255.719,853.550
785,167.0,3727,294.622,1208.990
786,167.0,3449,340.771,1460.346
787,167.0,5348,407.337,1827.746
788,168.0,3839,342.162,435.927
789,168.0,4289,251.604,793.144
790,168.0,3650,308.478,1243.210
791,168.0,3454,349.988,1430.382
792,168.0,5318,413.675,1824.070
793,169.0,3979,338.187,413.896
794,169.0,4299,253.455,751.269
795,169.0,3687,315.118,1266.979
796,169.0,3430,355.492,1410.975
797,169.0,5367,418.229,1821.566
798,170.0,3940,332.018,386.169
799,170.0,4169,255.830,702.356
800,170.0,3717,321.808,1295.351
801,170.0,3521,366.353,1385.407
802,170.0,5436,420.626,1821.476
803,171.0,3875,328.942,367.773
804,171.0,4186,257.177,671.354
805,171.0,7318,351.379,1337.154
806,171.0,5385,422.490,1821.495
807,172.0,3843,327.115,346.339
808,172.0,4273,259.623,636.004
809,172.0,7225,363.578,1334.901
810,172.0,5332,425.302,1820.649
811,173.0,3882,325.940,332.259
812,173.0,4190,261.096,612.261
813,173.0,3485,413.716,1313.685
814,173.0,3831,331.722,1356.275
815,173.0,5334,427.381,1819.969
816,174.0,3830,323.876,314.675
817,174.0,4191,262.396,585.238
818,174.0,3484,428.589,1292.127
819,174.0,3901,334.555,1385.940
820,174.0,5334,431.674,1817.615
821,175.0,3831,322.748,296.874
822,175.0,4240,264.034,566.711
823,175.0,3516,438.170,1277.989
824,175.0,3749,333.848,1415.526
825,175.0,5444,436.800,1812.675
826,176.0,3891,315.742,270.699
827,176.0,4200,265.851,543.903
828,176.0,3520,450.407,1261.071
829,176.0,3824,334.420,1453.838
830,176.0,5266,444.806,1802.907
831,177.0,3816,309.032,251.329
832,177.0,4180,266.633,528.465
833,177.0,3413,456.638,1252.075
834,177.0,3988,332.957,1482.999
835,177.0,5333,446.898,1795.958
836,178.0,3768,302.503,228.421
837,178.0,4143,267.715,509.361
838,178.0,3429,466.302,1231.417
839,178.0,3826,332.007,1520.601
840,178.0,5303,447.845,1783.238
841,179.0,3784,297.809,213.288
842,179.0,4248,267.531,495.196
843,179.0,3564,471.968,1207.632
844,179.0,3821,331.552,1544.887
845,179.0,5239,447.549,1772.731
846,180.0,3797,290.456,193.860
847,180.0,4353,266.239,467.960
848,180.0,3149,472.646,1167.333
849,180.0,3795,330.372,1572.909
850,180.0,5234,446.453,1759.897
851,181.0,3851,282.324,178.098
852,181.0,4198,259.851,441.464
853,181.0,3453,474.669,1131.490
854,181.0,3804,329.502,1591.698
855,181.0,5237,446.014,1751.890
856,182.0,3951,267.109,162.992
857,182.0,4254,251.263,402.693
858,182.0,3360,471.840,1080.812
859,182.0,3910,329.013,1612.098
860,182.0,5248,445.550,1741.730
861,183.0,3966,254.711,153.034
862,183.0,4077,239.766,371.536
863,183.0,3549,468.009,1033.833
864,183.0,3999,328.707,1626.481
865,183.0,5173,444.885,1734.499
866,184.0,3925,231.296,133.283
867,184.0,4120,216.322,328.780
868,184.0,3542,463.324,974.249
869,184.0,4038,327.328,1644.723
870,184.0,5185,443.294,1725.871
871,185.0,3982,208.689,122.810
872,185.0,4209,202.332,300.002
873,185.0,3534,458.297,934.029
874,185.0,4022,322.468,1662.085
875,185.0,5204,442.312,1720.919
876,186.0,4236,175.808,117.574
877,186.0,4154,185.853,268.391
878,186.0,3504,453.447,887.477
879,186.0,3981,316.378,1684.066
880,186.0,5193,441.259,1714.296
881,187.0,4111,148.462,118.891
882,187.0,4188,175.579,248.582
883,187.0,3495,449.406,856.454
884,187.0,4093,310.146,1698.450
885,187.0,5179,440.906,1709.282
886,188.0,4353,105.613,130.030
887,188.0,4230,163.462,224.322
888,188.0,3479,444.389,820.698
889,188.0,4032,302.552,1713.458
890,188.0,5295,440.571,1704.408
891,189.0,4110,69.136,153.875
892,189.0,4252,154.904,206.431
893,189.0,3417,441.366,796.379
894,189.0,5226,438.682,1697.899
895,189.0,4016,296.551,1724.093
896,190.0,7971,97.933,185.469
897,190.0,3391,437.395,768.582
898,190.0,5438,438.034,1694.354
899,190.0,4086,283.740,1743.946
900,191.0,4295,138.221,174.554
901,191.0,2261,24.422,219.746
902,191.0,3456,432.532,741.571
903,191.0,5257,436.613,1684.490
904,191.0,4170,269.247,1756.868
905,192.0,4511,131.432,159.709
906,192.0,3421,422.471,689.055
907,192.0,5086,433.235,1668.674
908,192.0,4073,249.118,1770.489
909,193.0,4642,127.475,148.528
910,193.0,3384,412.823,644.812
911,193.0,5037,432.061,1659.455
912,193.0,4203,233.398,1779.463
913,194.0,4627,123.107,132.440
914,194.0,1677,40.399,411.229
915,194.0,3363,403.003,592.085
916,194.0,5054,430.500,1645.971
917,194.0,4288,211.535,1783.564
918,195.0,4591,120.962,121.416
919,195.0,3293,49.302,439.064
920,195.0,3327,395.514,558.132
921,195.0,5052,430.050,1636.669
922,195.0,4473,192.492,1778.583
923,196.0,4624,119.405,108.091
924,196.0,4200,69.731,480.925
925,196.0,3350,386.043,517.907
926,196.0,5066,429.791,1626.704
927,196.0,4442,175.723,1770.161
928,197.0,4574,115.314,97.460
929,197.0,4274,83.931,515.612
930,197.0,3330,380.310,491.066
931,197.0,4962,428.790,1618.190
932,197.0,4362,161.547,1757.581
933,198.0,4608,107.840,82.631
934,198.0,3309,373.706,460.136
935,198.0,4293,105.125,556.143
936,198.0,4880,427.089,1607.687
937,198.0,4708,148.951,1737.461
938,199.0,4371,98.476,79.642
939,199.0,3339,369.507,440.304
940,199.0,4229,121.718,584.237
941,199.0,4994,427.659,1604.577
942,199.0,4654,140.820,1716.755
943,200.0,4491,90.202,82.525
944,200.0,3323,363.465,416.138
945,200.0,4055,140.869,619.120
946,200.0,5132,428.816,1593.533
947,200.0,4532,130.327,1681.835
948,201.0,4587,88.664,83.083
949,201.0,3345,359.316,399.643
950,201.0,3994,163.435,653.573
951,201.0,5004,426.527,1577.573
952,201.0,4736,126.147,1654.363
953,202.0,4663,85.927,89.413
954,202.0,3289,354.268,380.201
955,202.0,4042,182.231,699.366
956,202.0,4941,421.974,1544.308
957,202.0,4376,126.044,1613.302
958,203.0,4565,82.967,108.252
959,203.0,3309,351.022,367.775
960,203.0,3872,198.326,736.508
961,203.0,4876,414.386,1510.720
962,203.0,4493,125.168,1585.601
963,204.0,4294,82.930,141.672
964,204.0,3312,346.307,352.862
965,204.0,3872,208.662,782.726
966,204.0,4859,404.849,1458.912
967,204.0,4217,127.982,1545.223
968,205.0,4499,87.377,164.650
969,205.0,3324,343.065,342.753
970,205.0,3801,214.315,813.623
971,205.0,4811,393.815,1416.820
972,205.0,4090,130.531,1517.138
973,206.0,4430,98.828,205.019
974,206.0,3329,339.877,329.660
975,206.0,3831,221.927,847.092
976,206.0,5019,381.084,1362.692
977,206.0,4143,133.982,1491.142
978,207.0,4246,108.695,238.187
979,207.0,3288,336.560,320.679
980,207.0,3834,226.834,867.872
981,207.0,4905,368.984,1323.609
982,207.0,4093,136.993,1473.369
983,208.0,4178,128.803,288.515
984,208.0,3316,328.055,302.024
985,208.0,3882,232.377,889.766
986,208.0,4826,356.367,1278.467
987,208.0,3874,141.796,1448.878
988,209.0,3360,319.595,288.147
989,209.0,4103,146.602,330.833
990,209.0,3943,236.120,904.004
991,209.0,4795,348.369,1247.998
992,209.0,3891,144.933,1434.522
993,210.0,3348,307.516,268.657
994,210.0,4119,169.205,378.994
995,210.0,4092,238.565,920.837
996,210.0,4772,338.534,1211.029
997,210.0,3862,148.988,1418.137
998,211.0,3346,295.848,253.155
999,211.0,4077,184.062,411.042
1000,211.0,3885,241.727,940.529
1001,211.0,4795,331.372,1185.648
1002,211.0,3866,151.952,1406.928
1003,212.0,3350,276.188,229.618
1004,212.0,4040,202.550,445.984
1005,212.0,3788,236.105,975.861
1006,212.0,4781,323.747,1154.563
1007,212.0,3836,155.373,1393.532
1008,213.0,3400,262.594,213.690
1009,213.0,4039,214.465,468.675
1010,213.0,3792,231.631,1004.205
1011,213.0,4860,319.836,1134.215
1012,213.0,3822,156.347,1385.885
1013,214.0,3376,244.538,195.699
1014,214.0,4177,224.095,487.805
1015,214.0,3799,224.711,1041.709
1016,214.0,4854,315.592,1108.577
1017,214.0,3897,156.961,1370.780
1018,215.0,3366,231.464,183.236
1019,215.0,4252,226.875,498.815
1020,215.0,3787,216.459,1067.891
1021,215.0,4857,312.617,1090.914
1022,215.0,3805,153.533,1353.887
1023,216.0,3421,212.773,176.177
1024,216.0,4172,225.528,520.750
1025,216.0,4790,309.199,1068.674
1026,216.0,3874,209.168,1100.685
1027,216.0,3614,141.735,1328.871
1028,217.0,3449,198.046,179.213
1029,217.0,4038,222.095,541.334
1030,217.0,4752,307.236,1053.413
1031,217.0,3843,205.777,1123.687
1032,217.0,3661,130.880,1312.045
1033,218.0,3372,176.275,188.444
1034,218.0,4060,217.163,564.699
1035,218.0,4774,306.866,1032.522
1036,218.0,3765,200.871,1156.015
1037,218.0,3903,115.181,1285.306
1038,219.0,3514,158.729,199.047
1039,219.0,4117,215.048,579.846
1040,219.0,4905,306.100,1009.750
1041,219.0,3823,199.697,1186.348
1042,219.0,4078,107.153,1263.459
1043,220.0,3361,142.820,235.498
1044,220.0,4187,212.263,599.607
1045,220.0,4823,307.613,965.937
1046,220.0,7805,159.832,1232.030
1047,221.0,3302,136.843,266.331
1048,221.0,4206,209.772,612.744
1049,221.0,4896,308.323,930.030
1050,221.0,8253,163.663,1245.460
1051,222.0,3301,137.428,319.421
1052,222.0,4213,206.591,627.983
1053,222.0,4735,313.079,875.700
1054,222.0,8284,172.929,1266.446
1055,223.0,3306,139.333,362.931
1056,223.0,4177,204.630,637.025
1057,223.0,4812,316.483,839.533
1058,223.0,8359,180.366,1281.190
1059,224.0,3242,142.905,410.631
1060,224.0,4279,202.145,655.679
1061,224.0,4793,324.209,796.736
1062,224.0,7951,193.648,1300.984
1063,225.0,3262,148.207,442.671
1064,225.0,4362,199.017,674.639
1065,225.0,4729,329.561,767.977
1066,225.0,4158,181.099,1241.394
1067,225.0,3843,225.149,1393.768
1068,226.0,3241,154.668,477.220
1069,226.0,4169,199.215,713.121
1070,226.0,4738,336.410,733.471
1071,226.0,4423,201.051,1249.643
1072,226.0,3758,229.794,1422.333
1073,227.0,3261,160.347,498.678
1074,227.0,4734,341.712,710.078
1075,227.0,4215,199.433,749.324
1076,227.0,4313,219.662,1257.504
1077,227.0,3782,234.114,1439.747
1078,228.0,3327,169.209,523.555
1079,228.0,4725,349.072,681.438
1080,228.0,4149,205.341,803.149
1081,228.0,4266,248.610,1268.879
1082,228.0,3862,240.563,1465.644
1083,229.0,3276,175.376,540.372
1084,229.0,4678,353.174,658.901
1085,229.0,4142,212.676,847.497
1086,229.0,4200,268.365,1281.982
1087,229.0,3836,243.326,1487.376
1088,230.0,3262,182.216,559.117
1089,230.0,4705,354.213,615.382
1090,230.0,4168,229.971,907.398
1091,230.0,3946,295.892,1301.215
1092,230.0,3832,244.728,1511.951
1093,231.0,3255,187.068,571.843
1094,231.0,4696,352.059,573.790
1095,231.0,4284,243.647,952.219
1096,231.0,4015,313.542,1315.975
1097,231.0,3852,246.770,1529.331
1098,232.0,4655,349.018,519.209
1099,232.0,3236,192.675,587.228
1100,232.0,4297,269.461,1015.625
1101,232.0,4104,332.835,1343.132
1102,232.0,3857,249.607,1551.914
1103,233.0,4716,345.268,482.000
1104,233.0,3213,196.461,597.234
1105,233.0,4390,285.709,1063.575
1106,233.0,3994,344.639,1364.840
1107,233.0,3868,250.678,1566.090
1108,234.0,4715,340.843,437.270
1109,234.0,3202,202.198,609.219
1110,234.0,4310,309.938,1124.990
1111,234.0,4115,357.285,1391.449
1112,234.0,3822,251.709,1582.255
1113,235.0,4690,336.976,407.476
1114,235.0,3216,206.498,617.208
1115,235.0,4393,326.510,1168.817
1116,235.0,4064,363.775,1410.180
1117,235.0,3877,252.619,1591.918
1118,236.0,4688,331.818,371.607
1119,236.0,3317,211.899,629.369
1120,236.0,4256,362.695,1233.662
1121,236.0,3976,373.529,1434.452
1122,236.0,3984,253.876,1602.720
1123,237.0,4665,328.342,347.252
1124,237.0,3271,217.073,648.104
1125,237.0,4339,391.720,1276.802
1126,237.0,4005,378.794,1448.577
1127,237.0,4052,254.112,1609.764
1128,238.0,4635,324.272,317.363
1129,238.0,3250,224.874,684.084
1130,238.0,4419,436.949,1331.605
1131,238.0,4077,384.880,1466.790
1132,238.0,4144,253.767,1618.783
1133,239.0,4635,321.556,296.682
1134,239.0,3221,229.826,713.371
1135,239.0,4483,458.627,1362.948
1136,239.0,4202,388.511,1477.926
1137,239.0,4136,253.363,1628.359
1138,240.0,4637,317.335,271.133
1139,240.0,3138,235.771,756.283
1140,240.0,2927,470.864,1398.871
1141,240.0,4345,393.058,1490.378
1142,240.0,4148,257.216,1658.593
1143,241.0,4562,312.171,252.032
1144,241.0,3208,238.227,788.858
1145,241.0,3638,470.409,1428.715
1146,241.0,4524,395.684,1498.126
1147,241.0,4096,258.277,1680.763
1148,242.0,4532,300.032,220.030
1149,242.0,3210,241.280,828.572
1150,242.0,4820,467.747,1460.062
1151,242.0,4492,399.772,1515.639
1152,242.0,3976,254.153,1702.777
1153,243.0,4560,285.717,198.208
1154,243.0,3200,243.451,854.472
1155,243.0,9553,432.697,1506.772
1156,243.0,3937,250.459,1718.317
1157,244.0,4621,267.013,175.635
1158,244.0,3186,246.396,885.082
1159,244.0,8389,431.461,1533.966
1160,244.0,3994,246.205,1737.407
1161,245.0,4633,250.183,161.090
1162,245.0,3152,248.419,910.393
1163,245.0,7786,429.594,1553.493
1164,245.0,4148,243.698,1748.533
1165,246.0,4608,225.838,161.779
1166,246.0,3183,246.334,970.317
1167,246.0,7300,420.636,1585.234
1168,246.0,4221,240.684,1761.571
1169,247.0,4659,209.479,171.444
1170,247.0,3214,247.112,1028.997
1171,247.0,6229,415.719,1608.494
1172,247.0,4354,238.079,1768.622
1173,248.0,4534,188.053,191.188
1174,248.0,3265,241.672,1099.307
1175,248.0,7208,399.616,1660.061
1176,248.0,4337,232.604,1781.597
1177,249.0,4654,174.274,207.197
1178,249.0,3240,234.821,1143.951
1179,249.0,7981,391.439,1692.075
1180,249.0,4092,228.733,1799.071
1181,250.0,4601,156.533,242.176
1182,250.0,3210,228.990,1194.154
1183,250.0,9614,376.651,1731.434
1184,250.0,3982,225.599,1821.258
1185,251.0,4597,149.004,272.392
1186,251.0,3224,227.626,1226.744
1187,251.0,4273,351.895,1715.429
1188,251.0,5101,375.192,1794.956
1189,251.0,4060,223.786,1832.016
1190,252.0,4583,145.372,326.132
1191,252.0,3210,226.671,1266.374
1192,252.0,4119,331.501,1738.530
1193,252.0,4089,220.950,1844.944
1194,252.0,4660,357.851,1836.839
1195,253.0,4657,149.566,370.788
1196,253.0,3235,226.212,1292.470
1197,253.0,4340,319.774,1750.186
1198,253.0,3981,216.703,1854.735
1199,253.0,4610,342.023,1861.550
1200,254.0,4642,156.424,427.539
1201,254.0,3224,227.154,1324.227
1202,254.0,13236,283.367,1843.365
1203,255.0,4579,161.840,464.896
1204,255.0,3229,228.812,1345.695
1205,255.0,4412,293.676,1775.764
1206,255.0,8758,259.650,1893.927
1207,256.0,4558,167.262,507.851
1208,256.0,3219,231.399,1371.124
1209,256.0,4326,280.152,1787.741
1210,256.0,8313,242.242,1897.806
1211,257.0,4531,171.778,536.007
1212,257.0,3238,233.777,1388.884
1213,257.0,4211,270.135,1796.250
1214,257.0,7954,228.570,1896.998
1215,258.0,4485,177.620,569.040
1216,258.0,3273,237.484,1410.744
1217,258.0,10533,218.811,1855.754
1218,259.0,4488,180.829,591.141
1219,259.0,3246,241.749,1427.246
1220,259.0,4242,255.479,1830.396
1221,259.0,7173,190.662,1884.672
1222,260.0,4510,184.835,616.389
1223,260.0,3218,250.959,1457.664
1224,260.0,4331,266.279,1848.983
1225,260.0,8061,175.668,1874.996
1226,261.0,4547,188.322,633.751
1227,261.0,3219,260.021,1485.430
1228,261.0,4283,276.679,1859.189
1229,261.0,8344,162.096,1858.876
1230,262.0,4560,191.375,654.998
1231,262.0,3271,274.239,1523.558
1232,262.0,7700,152.816,1839.595
1233,262.0,4211,291.758,1870.151
1234,263.0,4477,193.512,675.827
1235,263.0,3267,284.999,1548.292
1236,263.0,6880,141.615,1806.791
1237,263.0,4103,304.949,1879.228
1238,264.0,4564,194.999,711.058
1239,264.0,3303,297.549,1577.936
1240,264.0,8109,138.497,1770.927
1241,264.0,4205,316.262,1885.661
1242,265.0,4455,197.982,744.099
1243,265.0,3311,306.521,1597.969
1244,265.0,8844,137.491,1740.253
1245,265.0,4286,324.740,1888.476
1246,266.0,4505,197.716,791.774
1247,266.0,3318,317.030,1621.475
1248,266.0,7877,140.787,1698.601
1249,266.0,4493,343.541,1889.697
1250,267.0,4466,197.657,831.138
1251,267.0,3317,324.379,1636.659
1252,267.0,8175,145.192,1677.063
1253,267.0,4395,365.872,1887.125
1254,268.0,4475,194.712,885.453
1255,268.0,8434,151.606,1653.546
1256,268.0,3318,333.743,1655.550
1257,268.0,4248,392.800,1882.447
1258,269.0,4541,193.409,920.768
1259,269.0,8525,157.855,1636.671
1260,269.0,3307,340.117,1668.809
1261,269.0,4254,407.702,1879.869
1262,270.0,4612,190.846,961.296
1263,270.0,8637,166.003,1617.559
1264,270.0,3265,346.345,1686.532
1265,270.0,4054,413.119,1879.004
1266,271.0,4518,189.338,989.619
1267,271.0,8598,172.104,1603.562
1268,271.0,3426,350.252,1703.459
1269,271.0,4273,421.798,1874.482
1270,272.0,4508,187.951,1023.145
1271,272.0,8520,180.525,1585.998
1272,272.0,3446,350.335,1730.080
1273,272.0,4212,430.629,1869.271
1274,273.0,4535,186.976,1045.836
1275,273.0,8593,187.059,1573.236
1276,273.0,3478,348.843,1746.849
1277,273.0,4093,434.082,1867.107
1278,274.0,4518,185.346,1074.147
1279,274.0,8542,193.285,1559.772
1280,274.0,3437,345.736,1769.198
1281,274.0,4024,440.043,1861.474
1282,275.0,4540,183.736,1092.974
1283,275.0,8530,199.487,1546.070
1284,275.0,3427,342.771,1783.376
1285,275.0,3873,442.068,1858.097
1286,276.0,4507,181.827,1116.462
1287,276.0,4374,253.644,1475.553
1288,276.0,3950,154.135,1594.696
1289,276.0,3418,338.567,1799.896
1290,276.0,3881,444.729,1853.602
1291,277.0,4542,180.275,1132.952
1292,277.0,4414,264.054,1467.763
1293,277.0,4079,156.858,1577.026
1294,277.0,3382,335.481,1810.809
1295,277.0,3868,447.387,1850.210
1296,278.0,4528,177.168,1153.510
1297,278.0,8743,221.341,1506.630
1298,278.0,3350,331.221,1823.053
1299,278.0,3756,450.756,1844.527
1300,279.0,4536,174.809,1167.309
1301,279.0,8282,232.033,1491.105
1302,279.0,3517,326.771,1831.552
1303,279.0,3816,452.955,1840.353
1304,280.0,4504,171.367,1185.006
1305,280.0,8274,242.150,1475.519
1306,280.0,4484,457.281,1832.430
1307,280.0,3528,314.725,1846.817
1308,281.0,4554,168.490,1197.624
1309,281.0,3863,176.454,1479.155
1310,281.0,4243,317.916,1444.434
1311,281.0,4683,461.723,1823.510
1312,281.0,3614,302.599,1853.922
1313,282.0,4589,163.529,1213.202
1314,282.0,3856,186.770,1446.298
1315,282.0,4270,329.023,1440.141
1316,282.0,4473,464.161,1810.668
1317,282.0,3516,284.725,1862.163
1318,283.0,4568,159.593,1223.639
1319,283.0,3899,195.939,1418.411
1320,283.0,4369,335.871,1438.343
1321,283.0,4355,464.417,1801.364
1322,283.0,3507,273.964,1865.993
1323,284.0,4559,154.522,1237.021
1324,284.0,3880,213.806,1385.734
1325,284.0,4401,343.325,1436.258
1326,284.0,4222,465.076,1787.021
1327,284.0,3573,262.006,1870.511
1328,285.0,4568,150.816,1246.965
1329,285.0,3842,228.212,1365.388
1330,285.0,4424,349.160,1433.811
1331,285.0,4273,464.337,1781.617
1332,285.0,3579,254.083,1873.701
1333,286.0,4527,143.875,1263.405
1334,286.0,3865,245.777,1341.290
1335,286.0,4487,355.484,1431.539
1336,286.0,4333,463.698,1774.357
1337,286.0,3580,243.630,1877.442
1338,287.0,4715,137.247,1277.743
1339,287.0,3883,259.244,1325.249
1340,287.0,4578,360.054,1430.398
1341,287.0,4338,463.312,1768.256
1342,287.0,3591,236.910,1879.721
1343,288.0,4669,125.979,1304.998
1344,288.0,3875,278.439,1300.220
1345,288.0,4664,365.405,1428.854
1346,288.0,4366,462.564,1762.375
1347,288.0,3651,228.788,1883.060
1348,289.0,3883,290.277,1283.681
1349,289.0,4626,119.865,1335.482
1350,289.0,4684,369.226,1427.279
1351,289.0,4383,462.288,1759.022
1352,289.0,3653,222.888,1885.572
1353,290.0,3869,304.341,1264.433
1354,290.0,4682,111.197,1379.726
1355,290.0,4638,373.459,1425.619
1356,290.0,4530,461.987,1754.709
1357,290.0,3697,215.200,1888.664
1358,291.0,3858,313.967,1251.797
1359,291.0,4782,109.392,1416.831
1360,291.0,4550,376.661,1424.940
1361,291.0,4581,461.311,1749.915
1362,291.0,3682,209.452,1890.495
1363,292.0,3884,326.592,1234.064
1364,292.0,4846,109.412,1465.592
1365,292.0,4580,380.189,1423.789
1366,292.0,4698,460.970,1744.848
1367,292.0,3747,203.097,1892.497
1368,293.0,3900,336.961,1218.940
1369,293.0,4848,110.183,1495.115
1370,293.0,4727,382.350,1423.246
1371,293.0,4602,460.117,1735.452
1372,293.0,3690,198.281,1893.628
1373,294.0,3954,348.795,1199.971
1374,294.0,5010,383.550,1423.752
1375,294.0,4842,113.876,1530.816
1376,294.0,4466,458.138,1723.564
1377,294.0,3811,192.173,1895.087
1378,295.0,3989,358.134,1185.876
1379,295.0,5253,384.907,1423.669
1380,295.0,4871,118.051,1556.703
1381,295.0,4266,455.087,1708.084
1382,295.0,3751,186.308,1892.026
1383,296.0,3969,369.211,1170.051
1384,296.0,5005,391.081,1422.049
1385,296.0,4839,123.294,1587.204
1386,296.0,4126,448.940,1688.256
